2025-10-07 08:59:10 | INFO     | TradingBot | 
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25162.95
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  10:55:00 - 11:00:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25159.70
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25168.40
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25155.45
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25155.45
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:00:00 - 11:05:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25156.30
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25159.90
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25144.80
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25155.05
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:05:00 - 11:10:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25155.55
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25163.70
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25155.55
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25161.35
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:10:00 - 11:15:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25153.20
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25153.20
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25146.25
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25152.20
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:15:00 - 11:20:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25149.35
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25153.55
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25140.90
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25140.90
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:20:00 - 11:25:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25139.90
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25139.90
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25102.45
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25102.45
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:25:00 - 11:30:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25120.45
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25133.80
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25117.65
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25133.80
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:35:25
2025-10-07 11:35:25 | INFO     | TradingBot | 🕐 Candle Time Window:  11:30:00 - 11:35:00
2025-10-07 11:35:25 | INFO     | TradingBot | 📈 Open:                ₹25131.15
2025-10-07 11:35:25 | INFO     | TradingBot | � High:                ₹25131.15
2025-10-07 11:35:25 | INFO     | TradingBot | 📉 Low:                 ₹25121.45
2025-10-07 11:35:25 | INFO     | TradingBot | �📊 Close:               ₹25130.45
2025-10-07 11:35:25 | INFO     | TradingBot | ================================================================================
2025-10-07 11:35:25 | INFO     | TradingBot | ⚡ Current time >= 10:00 AM - calculating reference levels and selecting strikes...
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 Using 16 candles from 9:45-10:00 for reference levels
2025-10-07 11:35:25 | INFO     | TradingBot | ✅ Reference levels calculated from historical data
2025-10-07 11:35:25 | INFO     | TradingBot | 🎯 Selecting strikes at 10:00...
2025-10-07 11:35:25 | INFO     | TradingBot | 📊 Using Nifty RN (high) from 9:45-10:00 window: ₹25192.90
2025-10-07 11:35:25 | INFO     | TradingBot | 🎯 Selecting strikes based on Nifty RN (high): ₹25192.90
2025-10-07 11:35:25 | INFO     | TradingBot | ✅ Strikes selected:
2025-10-07 11:35:25 | INFO     | TradingBot |    Call: NIFTY25O0725000CE (Token: 9827074)
2025-10-07 11:35:25 | INFO     | TradingBot |    Put: NIFTY25O0725400PE (Token: 9832962)
2025-10-07 11:35:25 | INFO     | TradingBot | 🔗 Adding 2 option instruments to WebSocket
2025-10-07 11:35:25 | ERROR    | TradingBot | Error subscribing to options: close reason without close code
2025-10-07 11:35:25 | INFO     | TradingBot | Continuing without WebSocket subscription - will use REST API fallback
2025-10-07 11:35:25 | INFO     | TradingBot | 📥 Fetching historical option data from 09:45 to 11:35:25...
2025-10-07 11:35:25 | INFO     | TradingBot | ✅ Reference levels recalculated with historical option data
2025-10-07 11:35:25 | INFO     | TradingBot |    Nifty: 15 candles, Call: 16 candles, Put: 16 candles
2025-10-07 11:40:00 | INFO     | TradingBot | ================================================================================
2025-10-07 11:40:00 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:40:00 | INFO     | TradingBot | ================================================================================
2025-10-07 11:40:00 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:40:00
2025-10-07 11:40:00 | INFO     | TradingBot | 🕐 Candle Time Window:  11:35:00 - 11:40:00
2025-10-07 11:40:00 | INFO     | TradingBot | 📈 Open:                ₹25130.20
2025-10-07 11:40:00 | INFO     | TradingBot | � High:                ₹25130.20
2025-10-07 11:40:00 | INFO     | TradingBot | 📉 Low:                 ₹25098.20
2025-10-07 11:40:00 | INFO     | TradingBot | �📊 Close:               ₹25114.60
2025-10-07 11:40:00 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:14 | INFO     | TradingBot | 
Received signal 2. Shutting down gracefully...
2025-10-07 11:43:14 | INFO     | TradingBot | 
🛑 Shutting down trading bot...
2025-10-07 11:43:19 | INFO     | TradingBot | 
================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 🚀 NIFTY OPTIONS TRADING BOT STARTING...
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 Nifty Token: 256265
2025-10-07 11:43:19 | INFO     | TradingBot | 🔗 Subscribing to Nifty spot for real-time data...
2025-10-07 11:43:19 | INFO     | TradingBot | ✅ WebSocket started - receiving Nifty ticks
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Script started at 11:43:19 - fetching historical data from 9:15...
2025-10-07 11:43:19 | INFO     | TradingBot | 📥 Fetching Nifty historical data from 09:15 to 11:43...
2025-10-07 11:43:19 | INFO     | TradingBot | ✅ Got 149 Nifty candles from 9:15 to 11:43
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:00:00 - 10:04:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25189.65
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25199.90
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25189.30
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25199.90
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:05:00 - 10:09:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25191.85
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25191.85
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25185.75
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25185.75
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:10:00 - 10:14:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25191.60
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25191.60
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25183.65
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25183.65
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:15:00 - 10:19:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25189.00
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25189.00
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25178.85
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25180.70
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:20:00 - 10:24:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25185.30
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25185.30
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25173.20
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25173.20
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:25:00 - 10:29:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25180.40
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25180.40
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25173.75
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25177.00
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:30:00 - 10:34:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25191.50
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25191.50
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25172.00
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25172.00
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:35:00 - 10:39:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25171.10
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25183.45
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25167.45
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25183.45
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:40:00 - 10:44:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25184.20
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25184.20
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25170.20
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25170.20
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:45:00 - 10:49:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25168.95
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25171.25
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25164.35
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25164.35
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:50:00 - 10:54:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25165.90
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25166.05
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25158.15
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25162.95
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  10:55:00 - 10:59:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25159.70
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25168.40
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25155.45
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25155.45
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:00:00 - 11:04:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25156.30
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25159.90
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25144.80
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25155.05
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:05:00 - 11:09:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25155.55
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25163.70
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25155.55
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25161.35
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:10:00 - 11:14:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25153.20
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25153.20
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25146.25
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25152.20
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:15:00 - 11:19:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25149.35
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25153.55
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25140.90
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25140.90
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:20:00 - 11:24:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25139.90
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25139.90
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25102.45
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25102.45
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:25:00 - 11:29:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25120.45
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25133.80
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25117.65
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25133.80
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:30:00 - 11:34:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25131.15
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25131.15
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25121.45
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25130.45
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 NIFTY 50 - 5 MINUTE CANDLE COMPLETED
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⏰ Current Time:        2025-10-07 11:43:19
2025-10-07 11:43:19 | INFO     | TradingBot | 🕐 Candle Time Window:  11:35:00 - 11:39:59
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 Open:                ₹25100.55
2025-10-07 11:43:19 | INFO     | TradingBot | 📈 High:                ₹25114.60
2025-10-07 11:43:19 | INFO     | TradingBot | 📉 Low:                 ₹25100.55
2025-10-07 11:43:19 | INFO     | TradingBot | � Close:               ₹25114.60
2025-10-07 11:43:19 | INFO     | TradingBot | ================================================================================
2025-10-07 11:43:19 | INFO     | TradingBot | ⚡ Current time >= 10:00 AM - calculating reference levels and selecting strikes...
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 Using 16 candles from 9:45-10:00 for reference levels
2025-10-07 11:43:19 | INFO     | TradingBot | ✅ Reference levels calculated from historical data
2025-10-07 11:43:19 | INFO     | TradingBot | 🎯 Selecting strikes at 10:00...
2025-10-07 11:43:19 | INFO     | TradingBot | 📊 Using Nifty RN (high) from 9:45-10:00 window: ₹25192.90
2025-10-07 11:43:19 | INFO     | TradingBot | 🎯 Selecting strikes based on Nifty RN (high): ₹25192.90
2025-10-07 11:43:19 | INFO     | TradingBot | ✅ Strikes selected:
2025-10-07 11:43:19 | INFO     | TradingBot |    Call: NIFTY25O0725000CE (Token: 9827074)
2025-10-07 11:43:19 | INFO     | TradingBot |    Put: NIFTY25O0725400PE (Token: 9832962)
2025-10-07 11:43:20 | INFO     | TradingBot | 🔗 Adding 2 option instruments to WebSocket
2025-10-07 11:43:20 | ERROR    | TradingBot | Error subscribing to options: close reason without close code
